Restaurant Name;Country Code;City
Tasty Tonight;1;New Delhi
The Mustard;1;New Delhi
Tibb's Frankie;1;New Delhi
Wazwaan Restaurant;1;New Delhi
Yummi Kolkataa;1;New Delhi
Annapurna Sweet House;1;New Delhi
Ashirbad;1;New Delhi
Chocolatiers - The Chocolate Boutique;1;New Delhi
Dadu Cutlet Shop;1;New Delhi
Dogs & Wiches;1;New Delhi
Maa Tara;1;New Delhi
My Spice Kitchen;1;New Delhi
The Singing Tree;1;New Delhi
Baba Chicken Ludhiana Wale;1;New Delhi
Bengal Snacks;1;New Delhi
Brownies & More;1;New Delhi
Cafe Coffee Day;1;New Delhi
Craving Cure;1;New Delhi
Cuisine;1;New Delhi
Food Nation;1;New Delhi
Kamala Fast Food & Chinese;1;New Delhi
Lokenath Sweets;1;New Delhi
Me and My Cake;1;New Delhi
Chulha Punjabi Da;1;New Delhi
Viva Hyderabad;1;New Delhi
Metro Grill;1;New Delhi
Cafe Cruise;1;New Delhi
Etal The Lounge Bar;1;New Delhi
Game of Legends - Sports Bar, Grill, & Lounge;1;New Delhi
Al-raaya;1;New Delhi
Authentique Bites;1;New Delhi
Embassy;1;New Delhi
Narang's Bake 'n' Cake;1;New Delhi
New Darvesh;1;New Delhi
1UP;1;New Delhi
Gujarati Samaj Santushti;1;New Delhi
Hind Bakery & Chinese Fast Food;1;New Delhi
Hot Pot;1;New Delhi
Punjabi Flavour;1;New Delhi
Saras Fast Food Feast;1;New Delhi
Shama Chicken Corner;1;New Delhi
The Night Owl;1;New Delhi
Wimpy Sweets And Confectioners;1;New Delhi
Boa Village;1;New Delhi
Anand Ji Restaurant;1;New Delhi
Baskin Robbins;1;New Delhi
Bhoj Restaurant;1;New Delhi
Brijwasi Restaurant;1;New Delhi
Cafe Coffee Day - The Lounge;1;New Delhi
Cafe Coffee Day;1;New Delhi
Chaat Tadka;1;New Delhi
Chawla's Unique Chicken Corner;1;New Delhi
Dawat Khana;1;New Delhi
Eat n Joy;1;New Delhi
Khan Chicken Biryani;1;New Delhi
Kolkata Roll;1;New Delhi
R. Ahmad Food;1;New Delhi
Sab Ke Khatir;1;New Delhi
Bon Bon Pastry Shop;1;New Delhi
Moksha;1;New Delhi
Pebble Street;1;New Delhi
Kebab Gallery;1;New Delhi
Amber;1;New Delhi
Attitude Kitchen & Bar;1;New Delhi
Cafe Coffee Day;1;New Delhi
Castle 9;1;New Delhi
Costa Coffee;1;New Delhi
Delhi Darbar Dhaba;1;New Delhi
Garam Dharam;1;New Delhi
Gola Sizzlers;1;New Delhi
Indian Coffee House;1;New Delhi
My Bar Lounge & Restaurant;1;New Delhi
My Bar Square;1;New Delhi
Sagar Ratna;1;New Delhi
The Immigrant Cafe;1;New Delhi
MOB Brewpub;1;New Delhi
Naturals Ice Cream;1;New Delhi
Zabardast Indian Kitchen;1;New Delhi
Anand Restaurant;1;New Delhi
Berco's;1;New Delhi
Blues;1;New Delhi
Burger King;1;New Delhi
Burger Singh;1;New Delhi
Cafe Coffee Day The Square;1;New Delhi
Cafe Dalal Street;1;New Delhi
Cafe Hawkers;1;New Delhi
Cafe Public Connection;1;New Delhi
Cafн© MRP;1;New Delhi
Caffe Tonino;1;New Delhi
Cha Bar;1;New Delhi
Chaayos;1;New Delhi
Chew - Pan Asian Cafe;1;New Delhi
China Garden;1;New Delhi
Desi Vibes;1;New Delhi
Domino's Pizza;1;New Delhi
Dunkin' Donuts;1;New Delhi
Dunkin' Donuts;1;New Delhi
Embassy;1;New Delhi
FLYP@MTV;1;New Delhi
GoGourmet;1;New Delhi
Haldiram's;1;New Delhi
Indian Grill Company;1;New Delhi
Jain Chawal Wale;1;New Delhi
Jungle Jamboree;1;New Delhi
Kake Da Hotel;1;New Delhi
Kebab Xpress;1;New Delhi
KFC;1;New Delhi
Khan Chacha;1;New Delhi
Kinbuck 2;1;New Delhi
La Americana;1;New Delhi
Lady Baga;1;New Delhi
Life Caffe;1;New Delhi
Lord of the Drinks;1;New Delhi
McDonald's;1;New Delhi
McDonald's;1;New Delhi
Moets Arabica;1;New Delhi
Mother India;1;New Delhi
Mughlai Junction;1;New Delhi
My Bar Headquarters;1;New Delhi
Nando's;1;New Delhi
Nizam's Kathi Kabab;1;New Delhi
Oh My God;1;New Delhi
Open House Cafe;1;New Delhi
Parikrama - The Revolving Restaurant;1;New Delhi
Pind Balluchi;1;New Delhi
Pizza Hut;1;New Delhi
Playboy Cafe;1;New Delhi
Privee';1;New Delhi
Punjabi By Nature;1;New Delhi
Quote - The Eclectic Bar and Lounge;1;New Delhi
Rajdhani Thali Restaurant;1;New Delhi
Route 04;1;New Delhi
Sbarro;1;New Delhi
Shake Square;1;New Delhi
South Indian Snacks;1;New Delhi
SSKY Bar & Lounge;1;New Delhi
Starbucks;1;New Delhi
Subway;1;New Delhi
Tamasha;1;New Delhi
Taste of China;1;New Delhi
Teddy Boy;1;New Delhi
The Beer Cafe - BIGGIE;1;New Delhi
The Flying Saucer Cafe;1;New Delhi
The Junkyard Cafe;1;New Delhi
The Luggage Room Kitchen And Bar;1;New Delhi
The Rolling Joint;1;New Delhi
The Vault Cafe;1;New Delhi
Veda;1;New Delhi
Warehouse Cafe;1;New Delhi
Zaffran;1;New Delhi
Zen;1;New Delhi
Zizo;1;New Delhi
Kettle & Kegs;1;New Delhi
Ovenstory Pizza;1;New Delhi
Shree Hari Vaishnav Dhaba;1;New Delhi
38 Barracks;1;New Delhi
Ambrosia Bliss;1;New Delhi
Ardor 2.1;1;New Delhi
Barbeque Nation;1;New Delhi
Bikkgane Biryani;1;New Delhi
Biryani Blues;1;New Delhi
Caffe 9;1;New Delhi
Excuse Me Boss;1;New Delhi
Fa Yian;1;New Delhi
Farzi Cafe;1;New Delhi
Fuji Japanese Restaurant;1;New Delhi
Healthy Routes;1;New Delhi
HotMess;1;New Delhi
House of Commons;1;New Delhi
Johnny Rockets;1;New Delhi
Odeon Social;1;New Delhi
Pebble Street;1;New Delhi
Piali - The Curry Bistro;1;New Delhi
Saravana Bhavan;1;New Delhi
Smoke On Water;1;New Delhi
Starbucks;1;New Delhi
The Darzi Bar & Kitchen;1;New Delhi
The G.T. Road;1;New Delhi
The Town House Cafe;1;New Delhi
United Coffee House;1;New Delhi
Unplugged Courtyard;1;New Delhi
Wenger's Deli;1;New Delhi
Wenger's;1;New Delhi
{Niche} - Cafe & Bar;1;New Delhi
Chicken Minar;1;New Delhi
G Lounge;1;New Delhi
Gyms Kook;1;New Delhi
Burger Joint;1;New Delhi
Eleven to Eleven;1;New Delhi
Le Chef;1;New Delhi
McDonald's;1;New Delhi
The Buffet Wagon;1;New Delhi
Haldiram's;1;New Delhi
Connexions Bar - Crowne Plaza;1;New Delhi
Deli - Crowne Plaza;1;New Delhi
Lobby Lounge - Crowne Plaza;1;New Delhi
Infinity - Crowne Plaza;1;New Delhi
Fiery Grills;1;New Delhi
McDonald's;1;New Delhi
Cafe Desire;1;New Delhi
Haldiram's;1;New Delhi
Kake Di Hatti;1;New Delhi
Akash Deep;1;New Delhi
Al Saad Foods;1;New Delhi
Cafe Coffee Day;1;New Delhi
Chandrika;1;New Delhi
Dawat-E-Chaman;1;New Delhi
Kallu Nihari;1;New Delhi
King Bikaneri;1;New Delhi
Manchanda Bakery;1;New Delhi
McDonald's;1;New Delhi
Mehta Restaurant;1;New Delhi
Shree Jee Rasoi;1;New Delhi
Taj Snacks;1;New Delhi
Zaika;1;New Delhi
Bagli's Kitchen;1;New Delhi
Bhaja Govindam;1;New Delhi
Changezi Chicken;1;New Delhi
Dilli Gate;1;New Delhi
Jahangeer Foods;1;New Delhi
Moti Mahal;1;New Delhi
Nandlal Ka Dhaba;1;New Delhi
Sugandh;1;New Delhi
Suvidha Vegetarian;1;New Delhi
Anupam Jalpan;1;New Delhi
Aunty's Kitchen;1;New Delhi
Cafe Coffee Day;1;New Delhi
Delhi 6 Foods;1;New Delhi
Fry Centre;1;New Delhi
Hilal Hotel Nihari;1;New Delhi
Iqbal's Mughal Cuisine;1;New Delhi
Kake Di Hatti Punjabi Khana;1;New Delhi
Kaushal Dhaba;1;New Delhi
Khan Foods;1;New Delhi
Kumar Sweet House;1;New Delhi
Negi Restaurant;1;New Delhi
Old Delhi Food Factory;1;New Delhi
Parantha Point;1;New Delhi
R.P.W Pizza;1;New Delhi
Rajdhani Restaurant;1;New Delhi
Roll's World;1;New Delhi
Shree Krishna Dhaba;1;New Delhi
Taj Chicken Point;1;New Delhi
Domino's Pizza;1;New Delhi
Delhi 6 - Royal Cuisine Of The Walled City;1;New Delhi
Food Hub;1;New Delhi
RR China Tawun;1;New Delhi
Aka Saka;1;New Delhi
Anil Mishtan Wala;1;New Delhi
Barista;1;New Delhi
Cafe 1 Fast Food;1;New Delhi
Cake Central - Premier Cake Design Studio;1;New Delhi
Chawla's Tandoori Junction;1;New Delhi
Chawnsan Chef;1;New Delhi
Choco Kraft;1;New Delhi
Colonel's Kababz;1;New Delhi
Confectionately Seerat's;1;New Delhi
Country Curries;1;New Delhi
Domino's Pizza;1;New Delhi
Duggal's Rasoi;1;New Delhi
Firefly India;1;New Delhi
Fluffles - The Fluffy Waffle Co.;1;New Delhi
Giani's;1;New Delhi
Giani;1;New Delhi
Green Chick Chop;1;New Delhi
Gulshan Fish & Chicken Fry;1;New Delhi
Kitchen22;1;New Delhi
La Chocoallure;1;New Delhi
Little Dragon;1;New Delhi
Maddi Sweet Centre;1;New Delhi
Man Vs Food The Kitchen;1;New Delhi
MB's;1;New Delhi
Moet's Sizzlers;1;New Delhi
Oberoi's;1;New Delhi
Punjabee's Darbar;1;New Delhi
Qureshi's Kabab Corner;1;New Delhi
Saleem's Restaurant;1;New Delhi
Suri Saab Restaurant;1;New Delhi
The Sweet Boutique;1;New Delhi
Tibb's Frankie;1;New Delhi
Veg Ex;1;New Delhi
Zaaika Junction;1;New Delhi
28 Capri Italy;1;New Delhi
4S Chinese Restaurant;1;New Delhi
Amici Cafe;1;New Delhi
Angels in my Kitchen;1;New Delhi
Arabian Delites;1;New Delhi
Baskin Robbins;1;New Delhi
Cafe Brown Sugar;1;New Delhi
Chakhnaa Wala;1;New Delhi
Cocoberry;1;New Delhi
Concept;1;New Delhi
Deez Biryani & Kebabs;1;New Delhi
Def Col Social;1;New Delhi
Dн_ner Grill;1;New Delhi
Hong Kong Express;1;New Delhi
Kent's Fast Food;1;New Delhi
Koyla Kebab;1;New Delhi
Meraki Cafe & Bar;1;New Delhi
Milk Patisserie;1;New Delhi
Moets Curry Leaf;1;New Delhi
Moets Oh! Bao;1;New Delhi
Moets Shack;1;New Delhi
Moets Stone;1;New Delhi
Moti Mahal Delux;1;New Delhi
Nizam's Kathi Kabab;1;New Delhi
NYC.PIE;1;New Delhi
Raro;1;New Delhi
Sagar Ratna;1;New Delhi
Subway;1;New Delhi
Swagath;1;New Delhi
The Jugaad Cafe Bar;1;New Delhi
Chicken Biryani Centre;1;New Delhi
Ekta Restaurant;1;New Delhi
Garam Masala;1;New Delhi
Gulati Food Corner;1;New Delhi
Kolkatta Kathi Roll;1;New Delhi
Muradabadi Shahi Biryani & Chicken Corner;1;New Delhi
Rara Dragon;1;New Delhi
Mehfil;1;New Delhi
Bonne Bouche;1;New Delhi
Cafe Yell;1;New Delhi
Defence Bakery;1;New Delhi
Desi Vibes;1;New Delhi
Ek Bar;1;New Delhi
Hwealthcafe;1;New Delhi
Kathputli;1;New Delhi
Kulfiano;1;New Delhi
Number 31;1;New Delhi
RoadRomeo;1;New Delhi
Sagar Ratna;1;New Delhi
The Culinary Pitaara;1;New Delhi
Whipped;1;New Delhi
Milko's;1;New Delhi
Mom's Bake;1;New Delhi
RV Restaurant;1;New Delhi
Turning Point Fast Food;1;New Delhi
A Vaishno Bhojnalaya;1;New Delhi
Aim Delhi Cafe;1;New Delhi
Apni Rasoi;1;New Delhi
Blue Bull Cafe;1;New Delhi
Cafe Bethak;1;New Delhi
Cafe Coffee Day;1;New Delhi
Cafe Coffee Day;1;New Delhi
Chakhlo Food Court;1;New Delhi
Domino's Pizza;1;New Delhi
Frontier;1;New Delhi
Good Foods;1;New Delhi
Grain Bell Restaurant;1;New Delhi
Green Chick Chop;1;New Delhi
Grover's - The Baker Shop;1;New Delhi
Hookups Cafe & Lounge;1;New Delhi
Jai Hind Dairy;1;New Delhi
Kaveri;1;New Delhi
Khushboo Vaishno Dhaba;1;New Delhi
Korea Restaurant;1;New Delhi
Kukkad Nukkad;1;New Delhi
Metro Fast Food;1;New Delhi
Mughlai Flavours;1;New Delhi
Pitstop;1;New Delhi
Pizza Hut;1;New Delhi
Prince Snacks & Momo's Point;1;New Delhi
Qash Retro Bar;1;New Delhi
Red Chillies;1;New Delhi
Samrat Bakers;1;New Delhi
Samrat Restaurant;1;New Delhi
Shammi Bhai Lassi Wala;1;New Delhi
Shooters Lounge and Bar;1;New Delhi
Singh Ching;1;New Delhi
Southy;1;New Delhi
Take n Taste Shawarma Zone;1;New Delhi
The Night Owl;1;New Delhi
Tilak's The Diners;1;New Delhi
Spezia Bistro;1;New Delhi
Cent Percent The Pastry Shop;1;New Delhi
For God's Cake;1;New Delhi
Laxmi Ice Cream;1;New Delhi
Mirch Masala MM Cafe;1;New Delhi
Moh Maya Cafe;1;New Delhi
QD's Restaurant;1;New Delhi
SuperHero Cafe;1;New Delhi
Suresh Fast Food;1;New Delhi
Wood Box Cafe;1;New Delhi
Best Biryani;1;New Delhi
Derawal Soda Fountain;1;New Delhi
Eat & Gulp;1;New Delhi
L.N Live Kitchen;1;New Delhi
Papa Buns;1;New Delhi
Preet Fast Foods;1;New Delhi
Sikkim Chinese Food;1;New Delhi
Tawa King;1;New Delhi
The Pork Shop;1;New Delhi
TiffinToons;1;New Delhi
Vaishno Rasoi;1;New Delhi
Sagar Ratna;1;New Delhi
Slice of Italy;1;New Delhi
Bakar The Cafe;1;New Delhi
Indus Flavour;1;New Delhi
Raw Creams;1;New Delhi
Ricos;1;New Delhi
The Hudson Cafe;1;New Delhi
YOLO 21;1;New Delhi
Assam Food Stall;1;New Delhi
Darbar E Awadh;1;New Delhi
Hotel Tamil Nadu;1;New Delhi
Incrivel Goa;1;New Delhi
Lakshadweep;1;New Delhi
Odisha;1;New Delhi
Rajasthan Food Stall No. 1;1;New Delhi
Shillong View;1;New Delhi
Wazwan;1;New Delhi
Zayaka;1;New Delhi
Bihar ki Rasoi;1;New Delhi
Bijoli Grill;1;New Delhi
Maharashtra Food Stall;1;New Delhi
Manipur Food Stall;1;New Delhi
Momo Mia;1;New Delhi
Mother Dairy Ice Cream;1;New Delhi
Nagaland;1;New Delhi
Navdanya Organic Food Cafe;1;New Delhi
Tashi Delek Food Stall;1;New Delhi
Punjabi Rasoi;1;New Delhi
Aggarwal Bikaner Sweets;1;New Delhi
Angels Kitchen;1;New Delhi
Bedi's Kabab Corner;1;New Delhi
Bravo Diet Food and Nutrition;1;New Delhi
Chacha Chicken;1;New Delhi
Chao Cart;1;New Delhi
Chimney;1;New Delhi
Chutneez Ishtyle Bar and Dining;1;New Delhi
Deep Chicken Point;1;New Delhi
Domino's Pizza;1;New Delhi
Govind Dhaba;1;New Delhi
Huddle Cafe;1;New Delhi
Kovilakam;1;New Delhi
Mathur's Kitchen;1;New Delhi
McDonald's;1;New Delhi
New South Indian Hut;1;New Delhi
Night Bite;1;New Delhi
Pizza Station;1;New Delhi
Pummy Restaurant;1;New Delhi
Republic of Chicken;1;New Delhi
Salt N' Pepper;1;New Delhi
Shahi Zaikaa;1;New Delhi
Shubham;1;New Delhi
South Indian Corner;1;New Delhi
Sultan Food;1;New Delhi
Uncle Bakery;1;New Delhi
Urban Chopstick;1;New Delhi
Urban Kabab;1;New Delhi
Urban Punjab;1;New Delhi
Haldiram's;1;New Delhi
Pizza Hut Delivery;1;New Delhi
Aggarwal Sweet Corner;1;New Delhi
Amritsari Naan Hut;1;New Delhi
Annapurna Bhojnalaya;1;New Delhi
Asia;1;New Delhi
Bablu Chinese Food;1;New Delhi
Bikaner Rasoi;1;New Delhi
Crazzy Bite;1;New Delhi
Da Pizza Farm;1;New Delhi
Dada Ka;1;New Delhi
Friends N Foods;1;New Delhi
Hot N Fresh Pizza;1;New Delhi
Kake Di Chap;1;New Delhi
Kathi Junction;1;New Delhi
KSG;1;New Delhi
Mahavrer Chap Express;1;New Delhi
Mamma Drools;1;New Delhi
Pawan Foods;1;New Delhi
Pizza Hub;1;New Delhi
Prem Rasoi;1;New Delhi
Sanjha Chulah Babe Da;1;New Delhi
Shakun Cook-Du-Ku;1;New Delhi
The Taste of Punjab;1;New Delhi
Vaishno Bhojanalaya;1;New Delhi
Wrap N Roll;1;New Delhi
Zaika-E-Chaap Express;1;New Delhi
Slice of Italy;1;New Delhi
Bemisaal;1;New Delhi
Grillz;1;New Delhi
Tandoor Ka Zaika;1;New Delhi
The Barley House;1;New Delhi
Muffins;1;New Delhi
Dilli Darbar;1;New Delhi
Cafe Coffee Day;1;New Delhi
Domino's Pizza;1;New Delhi
Kings Kulfi;1;New Delhi
McDonald's;1;New Delhi
Tibb's Frankie;1;New Delhi
Cafe E;1;New Delhi
Cha-Shi;1;New Delhi
Habibi;1;New Delhi
Tikka Town;1;New Delhi
4700BC Popcorn;1;New Delhi
Al Zaitoon;1;New Delhi
Dunkin' Donuts;1;New Delhi
Foodhall;1;New Delhi
Haldiram's;1;New Delhi
TGI Friday's;1;New Delhi
The Beer Cafe;1;New Delhi
Big Chill;1;New Delhi
Cinnabon;1;New Delhi
RollsKing;1;New Delhi
Tikka Town;1;New Delhi
Cafe Brown Sugar;1;New Delhi
Chaayos;1;New Delhi
Cinnabon;1;New Delhi
Foodhall;1;New Delhi
Haldiram's;1;New Delhi
Keventers;1;New Delhi
Krispy Kreme;1;New Delhi
L'Opera;1;New Delhi
Mad Over Donuts;1;New Delhi
Starbucks;1;New Delhi
The Beer Cafe;1;New Delhi
Ooh Lala !;1;New Delhi
Domino's Pizza;1;New Delhi
Flaming Wok;1;New Delhi
Frontier;1;New Delhi
Haldiram's;1;New Delhi
McDonald's;1;New Delhi
Meatwale.com;1;New Delhi
Subway;1;New Delhi
Twenty Four Seven;1;New Delhi
Wah Ji Wah;1;New Delhi
Aggarwal Sweets;1;New Delhi
Al-Malik;1;New Delhi
Bikaner Sweets;1;New Delhi
Cafe Coffee Day;1;New Delhi
Delhi Rasoi;1;New Delhi
Food Land;1;New Delhi
Froshier Fruits;1;New Delhi
Govinda's Confectionery;1;New Delhi
Halka Fulka;1;New Delhi
Hasty Tasty;1;New Delhi
Ikreate;1;New Delhi
Khan's Dilli-6 Biryani;1;New Delhi
Kolkata Hot Kathi Roll;1;New Delhi
Kowloon Express;1;New Delhi
LaDiDa;1;New Delhi
Litti.In;1;New Delhi
Mughals Rasoi;1;New Delhi
Naagar Foods;1;New Delhi
Novelty Chicken Corner;1;New Delhi
Raju Vaishnav Dhaba;1;New Delhi
Republic of Chicken;1;New Delhi
Shiv Shakti Vaishno Bhojnalaya;1;New Delhi
Spice Tree;1;New Delhi
Vadapav Junction;1;New Delhi
Zaaika Junction;1;New Delhi
17 Degree Food Service;1;New Delhi
Aggarwal Eating Point;1;New Delhi
Al- Laziz;1;New Delhi
Al- Sheikh;1;New Delhi
Anupama Sweets & Restaurant;1;New Delhi
Aurangzeb;1;New Delhi
Da Pizza Corner;1;New Delhi
Delhi Food Adda;1;New Delhi
Delhi Lazeez;1;New Delhi
Delhi Pizza Corner;1;New Delhi
Dessert Carte;1;New Delhi
Firangi Mithai;1;New Delhi
Ghar Ka Khana;1;New Delhi
Heera Chicken Corner;1;New Delhi
Jagram Dhaba;1;New Delhi
Janaab;1;New Delhi
K.K. Fast Food Service;1;New Delhi
Kasur Khyon;1;New Delhi
Kitchen King;1;New Delhi
Laziz Chinese Fast Food;1;New Delhi
Munch Brunch Cafe;1;New Delhi
Piyu Fast Food;1;New Delhi
Punjabi Tandoor;1;New Delhi
Roll Corner;1;New Delhi
Sher-e-Punjab;1;New Delhi
Test Restaruants for Medio;1;New Delhi
Uncle Sam;1;New Delhi
Vijay Store;1;New Delhi
Viya Cupcakery;1;New Delhi
Zaika Muradabadi;1;New Delhi
Asian Haus;1;New Delhi
Bake Club;1;New Delhi
Barichi;1;New Delhi
Barista;1;New Delhi
Baskin Robbins;1;New Delhi
Bite & More;1;New Delhi
Blue Water Grille Express;1;New Delhi
Brainfreezzers;1;New Delhi
Caboose X Cafe & Lounge;1;New Delhi
Cafe Buddy's;1;New Delhi
Cafe Coffee Day;1;New Delhi
Chinese Food;1;New Delhi
Chinese King;1;New Delhi
Cocoberry;1;New Delhi
Eggless Dukes;1;New Delhi
Empire The Meat Shop;1;New Delhi
FOG Cafe and Lounge;1;New Delhi
Forty 3 East;1;New Delhi
Green Chick Chop;1;New Delhi
Gyan's;1;New Delhi
Indi-QUE;1;New Delhi
Keventers;1;New Delhi
Pick Fresh Fish;1;New Delhi
Sat Guru Dhaba;1;New Delhi
Sharazz;1;New Delhi
Spice Box;1;New Delhi
The Baithak's;1;New Delhi
The Taste of India;1;New Delhi
Twenty Four Seven;1;New Delhi
Wrapss;1;New Delhi
Domino's Pizza;1;New Delhi
Dunkin' Donuts;1;New Delhi
Naivedyam;1;New Delhi
Punjabi Chaap Corner;1;New Delhi
Rice Bowl;1;New Delhi
The Diet Kitchen;1;New Delhi
The Yellow Chef;1;New Delhi
Tsui Wong;1;New Delhi
VC's Food Paradise;1;New Delhi
WeDesi Flavours;1;New Delhi
Hardwari;1;New Delhi
Johny's Vada Pav;1;New Delhi
My Kind Of Cafe;1;New Delhi
Panchratna Thali;1;New Delhi
Punjabi Rasoi;1;New Delhi
Shisha;1;New Delhi
Snacks and More;1;New Delhi
Swag Cafe;1;New Delhi
The Pink Whisk;1;New Delhi
Stabbers;1;New Delhi
Duke's Pastry Shop;1;New Delhi
Cafe Coffee Day;1;New Delhi
Chicago Pizza;1;New Delhi
Drool Waffles;1;New Delhi
Gelato Vinto;1;New Delhi
Joost Juice Bar;1;New Delhi
Karim's;1;New Delhi
Moti Mahal Delux;1;New Delhi
Sagar Ratna;1;New Delhi
Yo! China;1;New Delhi
Chaayos;1;New Delhi
Dimcha;1;New Delhi
Keventers;1;New Delhi
Khan Chacha;1;New Delhi
Sona Pure Veg Paradise;1;New Delhi
Subway;1;New Delhi
The Crunch Box;1;New Delhi
Nando's;1;New Delhi
FIO Cookhouse and Bar;1;New Delhi
Lord of the Drinks Forum;1;New Delhi
The Chatter House;1;New Delhi
The Flying Saucer Cafe;1;New Delhi
Tea Lounge - Eros Hotel;1;New Delhi
Blooms - Eros Hotel;1;New Delhi
Lounge & Bar - Eros Hotel;1;New Delhi
Sweet & Crusty - Eros Hotel;1;New Delhi
Empress of China - Eros Hotel;1;New Delhi
Essex Collections Patisserie;1;New Delhi
Essex Village Garden;1;New Delhi
Yes Minister - Pub & Kitchen;1;New Delhi
Gupta's Food Point;1;New Delhi
Andhra Bhavan;1;New Delhi
Barista;1;New Delhi
Indian Accent - The Manor;1;New Delhi
Dilli Grillz;1;New Delhi
Foodies;1;New Delhi
Giani's;1;New Delhi
FIO Country Kitchen and Bar;1;New Delhi
Amul Ice-Cream Parlour;1;New Delhi
Bunty Dhaba;1;New Delhi
Chawla's;1;New Delhi
China Town;1;New Delhi
Chinese Inn;1;New Delhi
Grub Street;1;New Delhi
Guru Kripa;1;New Delhi
Himcream;1;New Delhi
Kashish Restaurant & Caterers;1;New Delhi
Punjabi's Veg Grill;1;New Delhi
Rahul Meat Corner;1;New Delhi
Ramesh Vaishno Dhaba;1;New Delhi
The Chinese Hut;1;New Delhi
Nagpal Di Hatti;1;New Delhi
Ramesh Vaishno Dhaba;1;New Delhi
Baweja's Haandi;1;New Delhi
Chaman Dhaba;1;New Delhi
Insane Foods;1;New Delhi
Jo Jo Chinese Fast Food;1;New Delhi
Kailash Vaishno Dhaba;1;New Delhi
Khurana Eating Point;1;New Delhi
Lots of Food;1;New Delhi
Madras Cafe;1;New Delhi
Parantha on Call;1;New Delhi
Pompas Chicken;1;New Delhi
Prem Ji Delhi Wale;1;New Delhi
Punjabi Tandoori Tikka;1;New Delhi
Punjabi's Veg Grill;1;New Delhi
Shree Banke Foods;1;New Delhi
Singh's;1;New Delhi
Soya Twist;1;New Delhi
Spice Studio;1;New Delhi
Tandoori Tadka;1;New Delhi
Tasty Tandoor;1;New Delhi
The Square Meal;1;New Delhi
Barbeque Nation;1;New Delhi
Burger King;1;New Delhi
BED;1;New Delhi
Cafe Coffee Day - The Lounge;1;New Delhi
Hunger Strike;1;New Delhi
Karim's;1;New Delhi
Nescafe;1;New Delhi
New Bengal Sweets;1;New Delhi
Red Wok;1;New Delhi
Room Service;1;New Delhi
Samavar;1;New Delhi
Subway;1;New Delhi
The Cocktail House;1;New Delhi
The Food Junction;1;New Delhi
The Kathis;1;New Delhi
The Munchbox;1;New Delhi
The Sugar Story;1;New Delhi
Owl is Well;1;New Delhi
A Piece of Paris;1;New Delhi
Baking Bad;1;New Delhi
Baskin Robbins;1;New Delhi
Bliss Bakery;1;New Delhi
Bread & More;1;New Delhi
Bun Intended;1;New Delhi
Cafe Culture;1;New Delhi
Cafe Diva;1;New Delhi
Cafe Turtle;1;New Delhi
Cafн© Healthilicious;1;New Delhi
Captain Grub;1;New Delhi
Cocoberry;1;New Delhi
Ding Ding;1;New Delhi
Dн_ner Grill;1;New Delhi
Elation;1;New Delhi
Fluffles - The Fluffy Waffle Co.;1;New Delhi
For the Love of Cake;1;New Delhi
Gatsby Kitchen & Bar by Club BW;1;New Delhi
Grills & Platters;1;New Delhi
Hungry Pistals;1;New Delhi
Jon's head Grill;1;New Delhi
Kebabs & Curries;1;New Delhi
Londoners;1;New Delhi
Mad Over Donuts;1;New Delhi
New Minar;1;New Delhi
Prince Chaat Corner;1;New Delhi
Side Wok;1;New Delhi
Starbucks;1;New Delhi
Thai House by Kylin;1;New Delhi
The Chocolate Haven;1;New Delhi
The Laidback Cafe;1;New Delhi
Tibb's Frankie;1;New Delhi
Tirupati Vrindavan;1;New Delhi
Wagh Bakri Tea Lounge;1;New Delhi
Depot48;1;New Delhi
Dezertfox;1;New Delhi
Druk;1;New Delhi
Gastronomica Kitchen & Bar;1;New Delhi
Karate Kitchen;1;New Delhi
Nimtho;1;New Delhi
Noshi - Yum Asian Delivery;1;New Delhi
Nutri Punch;1;New Delhi
Pho King Awesome;1;New Delhi
Roadhouse Cafe;1;New Delhi
Sakley's The Mountain Cafe;1;New Delhi
Shikhara;1;New Delhi
Sinyora's;1;New Delhi
Stop My Starvation;1;New Delhi
The Grill Kitchen - Gourmet;1;New Delhi
The Sugar Cube;1;New Delhi
A Lot Like Cake;1;New Delhi
A W Foods;1;New Delhi
Angels in my Kitchen;1;New Delhi
Brown Sugar;1;New Delhi
Cakes and Bakes;1;New Delhi
CDB Cafe;1;New Delhi
Chungwa;1;New Delhi
Domino's Pizza;1;New Delhi
Fudged;1;New Delhi
Gopala;1;New Delhi
Gourmet Affaire's;1;New Delhi
Hot N Chilly;1;New Delhi
Kabooze;1;New Delhi
Koyla Kebab;1;New Delhi
LaBontн©;1;New Delhi
MR.D - Deliciousness Delivered;1;New Delhi
Panda Wokk;1;New Delhi
Relax Xpress;1;New Delhi
Rollplay;1;New Delhi
Sagar Ratna;1;New Delhi
Spanish Delights;1;New Delhi
Subway;1;New Delhi
The Beer Cafe;1;New Delhi
Tashan;1;New Delhi
Amalfi;1;New Delhi
Backkerei;1;New Delhi
Beeryani;1;New Delhi
Beijing Street;1;New Delhi
Bikanervala;1;New Delhi
Chaayos;1;New Delhi
China Garden;1;New Delhi
Chocolateria San Churro;1;New Delhi
Cocoberry;1;New Delhi
Costa Coffee;1;New Delhi
Country Curries;1;New Delhi
